Select all table rows,Image,Product Name,Printing,Condition,Rarity,Number,Market Price,"Add to CartWe’re dedicated to helping you save both time and money by finding you the lowest prices around, with priority given to Direct."
Select table row 796,,PreMor Personnel Carrier,Normal,Near Mint,Uncommon,89/264,$0.11,Quantity:1123456789Add To Cart
Select table row 797,,PreMor Personnel Carrier (Foil),Foil,Near Mint,Uncommon,599,$0.14,Quantity:1123456789Add To Cart
Select table row 798,,PreMor Personnel Carrier (Hyperspace Foil),Foil,Near Mint,Uncommon,845,$0.48,Quantity:1123456789Add To Cart
Select table row 799,,PreMor Personnel Carrier (Hyperspace),Normal,Near Mint,Uncommon,353,$0.36,Quantity:1123456789Add To Cart
Select table row 800,,Punishing One - Takes No Prisoners,Normal,Condition:Near MintNear MintLightly Played,Rare,171/264,$1.76,Quantity:1123456789Add To Cart
Select table row 801,,Punishing One - Takes No Prisoners (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,681,$1.04,Quantity:1123456789Add To Cart
Select table row 802,,Punishing One - Takes No Prisoners (Hyperspace Foil),Foil,Near Mint,Rare,927,$2.55,Quantity:1123456789Add To Cart
Select table row 803,,Punishing One - Takes No Prisoners (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,435,$3.14,Quantity:1123456789Add To Cart
Select table row 804,,Pursue the Lead,Normal,Condition:Near MintNear MintLightly Played,Common,178/264,$0.08,Quantity:1123456789Add To Cart
Select table row 805,,Pursue the Lead (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,688,$0.12,Quantity:1123456789Add To Cart
Select table row 806,,Pursue the Lead (Hyperspace Foil),Foil,Near Mint,Common,934,$0.26,Quantity:1123456789Add To Cart
Select table row 807,,Pursue the Lead (Hyperspace),Normal,Near Mint,Common,442,$0.33,Quantity:1123456789Add To Cart
Select table row 808,,Queen Amidala - Championing Her People,Normal,Condition:Near MintNear MintLightly Played,Legendary,101/264,$29.04,Quantity:1123456789Add To Cart
Select table row 809,,Queen Amidala - Championing Her People (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,611,$22.04,Quantity:1123456789Add To Cart
Select table row 810,,Queen Amidala - Championing Her People (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,857,$16.93,Quantity:1123456789Add To Cart
Select table row 811,,Queen Amidala - Championing Her People (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,365,$26.39,Quantity:1123456789Add To Cart
Select table row 812,,Queen Amidala - Championing Her People (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,1084,$33.96,Quantity:1123456789Add To Cart
Select table row 813,,Queen Amidala - Championing Her People (Prestige),Normal,Condition:Near MintNear MintLightly Played,Legendary,1041,$29.58,Quantity:1123456789Add To Cart
Select table row 814,,Queen Amidala - Championing Her People (Serialized),Foil,Near Mint,Legendary,1127,$245.00,Quantity:1123456789Add To Cart
Select table row 815,,Raxian Assembly,Normal,Near Mint,Common,118/264,$0.09,Quantity:1123456789Add To Cart
Select table row 816,,Raxian Assembly (Foil),Foil,Near Mint,Common,628,$0.10,Quantity:1123456789Add To Cart
Select table row 817,,Raxian Assembly (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Common,874,$0.19,Quantity:1123456789Add To Cart
Select table row 818,,Raxian Assembly (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,382,$0.17,Quantity:1123456789Add To Cart
Select table row 819,,Rebel Pathfinder,Normal,Near Mint,Common,250/264,$0.15,Quantity:1123456789Add To Cart
Select table row 820,,Rebel Pathfinder (Foil),Foil,Near Mint,Common,760,$0.10,Quantity:1123456789Add To Cart
Select table row 821,,Rebel Pathfinder (Hyperspace Foil),Foil,Near Mint,Common,1006,$0.19,Quantity:1123456789Add To Cart
Select table row 822,,Rebel Pathfinder (Hyperspace),Normal,Near Mint,Common,514,$0.16,Quantity:1123456789Add To Cart
Select table row 823,,Rebel Propagandist,Normal,Near Mint,Uncommon,202/264,$0.12,Quantity:1123456789Add To Cart
Select table row 824,,Rebel Propagandist (Foil),Foil,Near Mint,Uncommon,712,$0.27,Quantity:1123456789Add To Cart
Select table row 825,,Rebel Propagandist (Hyperspace Foil),Foil,Near Mint,Uncommon,958,$0.40,Quantity:1123456789Add To Cart
Select table row 826,,Rebel Propagandist (Hyperspace),Normal,Near Mint,Uncommon,466,$0.35,Quantity:1123456789Add To Cart
Select table row 827,,Rebellious Functionary,Normal,Near Mint,Common,146/264,$0.07,Quantity:1123456789Add To Cart
Select table row 828,,Rebellious Functionary (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,656,$0.15,Quantity:1123456789Add To Cart
Select table row 829,,Rebellious Functionary (Hyperspace Foil),Foil,Near Mint,Common,902,$0.44,Quantity:1123456789Add To Cart
Select table row 830,,Rebellious Functionary (Hyperspace),Normal,Near Mint,Common,410,$0.31,Quantity:1123456789Add To Cart
Select table row 831,,Reckless Rebel,Normal,Near Mint,Common,160/264,$0.06,Quantity:1123456789Add To Cart
Select table row 832,,Reckless Rebel (Foil),Foil,Near Mint,Common,670,$0.09,Quantity:1123456789Add To Cart
Select table row 833,,Reckless Rebel (Hyperspace Foil),Foil,Near Mint,Common,916,$0.38,Quantity:1123456789Add To Cart
Select table row 834,,Reckless Rebel (Hyperspace),Normal,Near Mint,Common,424,$0.72,Quantity:1123456789Add To Cart
Select table row 835,,Reconnaissance,Normal,Condition:Near MintNear MintLightly Played,Common,125/264,$0.10,Quantity:1123456789Add To Cart
Select table row 836,,Reconnaissance (Foil),Foil,Near Mint,Common,635,$0.10,Quantity:1123456789Add To Cart
Select table row 837,,Reconnaissance (Hyperspace Foil),Foil,Near Mint,Common,881,$0.33,Quantity:1123456789Add To Cart
Select table row 838,,Reconnaissance (Hyperspace),Normal,Near Mint,Common,389,$0.24,Quantity:1123456789Add To Cart
Select table row 839,,Regulations Bureaucrat,Normal,Near Mint,Common,216/264,$0.08,Quantity:1123456789Add To Cart
Select table row 840,,Regulations Bureaucrat (Foil),Foil,Near Mint,Common,726,$0.14,Quantity:1123456789Add To Cart
Select table row 841,,Regulations Bureaucrat (Hyperspace Foil),Foil,Near Mint,Common,972,$0.66,Quantity:1123456789Add To Cart
Select table row 842,,Regulations Bureaucrat (Hyperspace),Normal,Near Mint,Common,480,$0.38,Quantity:1123456789Add To Cart
Select table row 843,,Relief Request,Normal,Near Mint,Common,74/264,$0.09,Quantity:1123456789Add To Cart
Select table row 844,,Relief Request (Foil),Foil,Near Mint,Common,584,$0.11,Quantity:1123456789Add To Cart
Select table row 845,,Relief Request (Hyperspace Foil),Foil,Near Mint,Common,830,$0.28,Quantity:1123456789Add To Cart
Select table row 846,,Relief Request (Hyperspace),Normal,Near Mint,Common,338,$0.28,Quantity:1123456789Add To Cart
Select table row 847,,Remote Escort Tank,Normal,Condition:Near MintNear MintLightly Played,Common,255/264,$0.07,Quantity:1123456789Add To Cart
Select table row 848,,Remote Escort Tank (Foil),Foil,Near Mint,Common,765,$0.10,Quantity:1123456789Add To Cart
Select table row 849,,Remote Escort Tank (Hyperspace Foil),Foil,Near Mint,Common,1011,$0.24,Quantity:1123456789Add To Cart
Select table row 850,,Remote Escort Tank (Hyperspace),Normal,Near Mint,Common,519,$0.27,Quantity:1123456789Add To Cart
Select table row 851,,Renewed Friendship,Normal,Near Mint,Uncommon,105/264,$0.12,Quantity:1123456789Add To Cart
Select table row 852,,Renewed Friendship (Foil),Foil,Near Mint,Uncommon,615,$0.12,Quantity:1123456789Add To Cart
Select table row 853,,Renewed Friendship (Hyperspace Foil),Foil,Near Mint,Uncommon,861,$0.28,Quantity:1123456789Add To Cart
Select table row 854,,Renewed Friendship (Hyperspace),Normal,Near Mint,Uncommon,369,$0.27,Quantity:1123456789Add To Cart
Select table row 855,,Renowned Dignitaries,Normal,Condition:Near MintNear MintLightly Played,Uncommon,102/264,$0.11,Quantity:1123456789Add To Cart
Select table row 856,,Renowned Dignitaries (Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,612,$0.17,Quantity:1123456789Add To Cart
Select table row 857,,Renowned Dignitaries (Hyperspace Foil),Foil,Near Mint,Uncommon,858,$0.38,Quantity:1123456789Add To Cart
Select table row 858,,Renowned Dignitaries (Hyperspace),Normal,Near Mint,Uncommon,366,$0.48,Quantity:1123456789Add To Cart
Select table row 859,,Republic Aurek Starfighter,Normal,Near Mint,Common,166/264,$0.09,Quantity:1123456789Add To Cart
Select table row 860,,Republic Aurek Starfighter (Foil),Foil,Near Mint,Common,676,$0.11,Quantity:1123456789Add To Cart
Select table row 861,,Republic Aurek Starfighter (Hyperspace Foil),Foil,Near Mint,Common,922,$0.24,Quantity:1123456789Add To Cart
Select table row 862,,Republic Aurek Starfighter (Hyperspace),Normal,Near Mint,Common,430,$0.24,Quantity:1123456789Add To Cart
Select table row 863,,Republic City // Experience,Normal,Near Mint,Common,21/264 // T02/T02,$0.09,Quantity:1123456789Add To Cart
Select table row 864,,Republic City // Experience (Hyperspace),Normal,Near Mint,Common,285 // T04/T04,$0.35,Quantity:1123456789Add To Cart
Select table row 865,,Republic City // Spy,Normal,Near Mint,Common,21/264 // T01/T02,$0.06,Quantity:1123456789Add To Cart
Select table row 866,,Republic City // Spy (Hyperspace),Normal,Near Mint,Common,285 // T03/T04,$0.20,Quantity:1123456789Add To Cart
Select table row 867,,Republic War Walker,Normal,Condition:Near MintNear MintLightly Played,Common,173/264,$0.07,Quantity:1123456789Add To Cart
Select table row 868,,Republic War Walker (Foil),Foil,Near Mint,Common,683,$0.16,Quantity:1123456789Add To Cart
Select table row 869,,Republic War Walker (Hyperspace Foil),Foil,Near Mint,Common,929,$0.22,Quantity:1123456789Add To Cart
Select table row 870,,Republic War Walker (Hyperspace),Normal,Near Mint,Common,437,$0.20,Quantity:1123456789Add To Cart
Select table row 871,,Restore Freedom,Normal,Near Mint,Rare,257/264,$0.39,Quantity:1123456789Add To Cart
Select table row 872,,Restore Freedom (Foil),Foil,Near Mint,Rare,767,$0.37,Quantity:1123456789Add To Cart
Select table row 873,,Restore Freedom (Hyperspace Foil),Foil,Near Mint,Rare,1013,$2.07,Quantity:1123456789Add To Cart
Select table row 874,,Restore Freedom (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,521,$1.29,Quantity:1123456789Add To Cart
Select table row 875,,Retaliation,Normal,Near Mint,Common,77/264,$0.07,Quantity:1123456789Add To Cart
Select table row 876,,Retaliation (Foil),Foil,Near Mint,Common,587,$0.25,Quantity:1123456789Add To Cart
Select table row 877,,Retaliation (Hyperspace Foil),Foil,Near Mint,Common,833,$0.51,Quantity:1123456789Add To Cart
Select table row 878,,Retaliation (Hyperspace),Normal,Near Mint,Common,341,$0.35,Quantity:1123456789Add To Cart
Select table row 879,,Rix Road // Experience,Normal,Near Mint,Common,19/264 // T02/T02,$0.04,Quantity:1123456789Add To Cart
Select table row 880,,Rix Road // Experience (Hyperspace),Normal,Near Mint,Common,283 // T04/T04,$0.34,Quantity:1123456789Add To Cart
Select table row 881,,Rix Road // Spy,Normal,Near Mint,Common,19/264 // T01/T02,$0.09,Quantity:1123456789Add To Cart
Select table row 882,,Rix Road // Spy (Hyperspace),Normal,Near Mint,Common,283 // T03/T04,$0.16,Quantity:1123456789Add To Cart
Select table row 883,,Rotunda Senate Guards,Normal,Condition:Near MintNear MintLightly Played,Common,63/264,$0.07,Quantity:1123456789Add To Cart
Select table row 884,,Rotunda Senate Guards (Foil),Foil,Near Mint,Common,572,$0.11,Quantity:1123456789Add To Cart
Select table row 885,,Rotunda Senate Guards (Hyperspace Foil),Foil,Near Mint,Common,818,$0.26,Quantity:1123456789Add To Cart
Select table row 886,,Rotunda Senate Guards (Hyperspace),Normal,Near Mint,Common,327,$0.37,Quantity:1123456789Add To Cart
Select table row 887,,Sabe - Queen's Shadow (Showcase),Foil,Condition:Near MintNear MintLightly Played,Special,1037,$127.38,Quantity:1123456789Add To Cart
Select table row 888,,Sabé - Queen's Shadow,Normal,Near Mint,Special,17/264,$0.16,Quantity:1123456789Add To Cart
Select table row 889,,Sabé - Queen's Shadow (Hyperspace),Normal,Near Mint,Special,281,$0.29,Quantity:1123456789Add To Cart
Select table row 890,,Satine Kryze - Standing on Principles,Normal,Near Mint,Rare,5/264,$0.15,Quantity:1123456789Add To Cart
Select table row 891,,Satine Kryze - Standing on Principles (Hyperspace),Normal,Near Mint,Rare,269,$0.33,Quantity:1123456789Add To Cart
Select table row 892,,Satine Kryze - Standing on Principles (Showcase),Foil,Near Mint,Rare,1025,$45.53,Quantity:1123456789Add To Cart
Select table row 893,,Saw Gerrera's U-Wing - Breaking the Rules,Normal,Condition:Near MintNear MintLightly Played,Rare,174/264,$0.36,Quantity:1123456789Add To Cart
Select table row 894,,Saw Gerrera's U-Wing - Breaking the Rules (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,684,$0.34,Quantity:1123456789Add To Cart
Select table row 895,,Saw Gerrera's U-Wing - Breaking the Rules (Hyperspace Foil),Foil,Near Mint,Rare,930,$1.07,Quantity:1123456789Add To Cart
Select table row 896,,Saw Gerrera's U-Wing - Breaking the Rules (Hyperspace),Normal,Near Mint,Rare,438,$0.48,Quantity:1123456789Add To Cart
Select table row 897,,Saw Gerrera's U-Wing - Breaking the Rules (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1121,$3.72,Quantity:1123456789Add To Cart
Select table row 898,,Saw Gerrera's U-Wing - Breaking the Rules (Prestige),Normal,Near Mint,Rare,1078,$1.19,Quantity:1123456789Add To Cart
Select table row 899,,Saw Gerrera's U-Wing - Breaking the Rules (Serialized),Foil,Near Mint,Rare,1164,$95.00,Quantity:1123456789Add To Cart
Select table row 900,,Scour the Archives,Normal,Near Mint,Common,72/264,$0.07,Quantity:1123456789Add To Cart
Select table row 901,,Scour the Archives (Foil),Foil,Near Mint,Common,582,$0.11,Quantity:1123456789Add To Cart
Select table row 902,,Scour the Archives (Hyperspace Foil),Foil,Near Mint,Common,828,$0.27,Quantity:1123456789Add To Cart
Select table row 903,,Scour the Archives (Hyperspace),Normal,Near Mint,Common,336,$0.25,Quantity:1123456789Add To Cart
Select table row 904,,Screeching TIE Fighter,Normal,Condition:Near MintNear MintLightly Played,Uncommon,185/264,$0.22,Quantity:1123456789Add To Cart
Select table row 905,,Screeching TIE Fighter (Foil),Foil,Near Mint,Uncommon,695,$0.22,Quantity:1123456789Add To Cart
Select table row 906,,Screeching TIE Fighter (Hyperspace Foil),Foil,Near Mint,Uncommon,941,$0.74,Quantity:1123456789Add To Cart
Select table row 907,,Screeching TIE Fighter (Hyperspace),Normal,Near Mint,Uncommon,449,$0.52,Quantity:1123456789Add To Cart
Select table row 908,,Senate Rotunda // Experience,Normal,Near Mint,Common,22/264 // T02/T02,$0.06,Quantity:1123456789Add To Cart
Select table row 909,,Senate Rotunda // Experience (Hyperspace),Normal,Near Mint,Common,286 // T04/T04,$0.29,Quantity:1123456789Add To Cart
Select table row 910,,Senate Rotunda // Spy,Normal,Near Mint,Common,22/264 // T01/T02,$0.05,Quantity:1123456789Add To Cart
Select table row 911,,Senate Rotunda // Spy (Hyperspace),Normal,Near Mint,Common,286 // T03/T04,$0.27,Quantity:1123456789Add To Cart
Select table row 912,,Senate Warden,Normal,Near Mint,Common,59/264,$0.09,Quantity:1123456789Add To Cart
Select table row 913,,Senate Warden (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,569,$0.06,Quantity:1123456789Add To Cart
Select table row 914,,Senate Warden (Hyperspace Foil),Foil,Near Mint,Common,815,$0.34,Quantity:1123456789Add To Cart
Select table row 915,,Senate Warden (Hyperspace),Normal,Near Mint,Common,323,$0.35,Quantity:1123456789Add To Cart
Select table row 916,,Senator Chuchi - Voice for the Voiceless,Normal,Near Mint,Uncommon,45/264,$0.13,Quantity:1123456789Add To Cart
Select table row 917,,Senator Chuchi - Voice for the Voiceless (Foil),Foil,Near Mint,Uncommon,555,$0.15,Quantity:1123456789Add To Cart
Select table row 918,,Senator Chuchi - Voice for the Voiceless (Hyperspace Foil),Foil,Near Mint,Uncommon,801,$0.29,Quantity:1123456789Add To Cart
Select table row 919,,Senator Chuchi - Voice for the Voiceless (Hyperspace),Normal,Near Mint,Uncommon,309,$0.42,Quantity:1123456789Add To Cart
Select table row 920,,Senator Chuchi - Voice for the Voiceless (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,1082,$4.97,Quantity:1123456789Add To Cart
Select table row 921,,Senator Chuchi - Voice for the Voiceless (Prestige),Normal,Condition:Near MintNear MintLightly Played,Uncommon,1039,$1.44,Quantity:1123456789Add To Cart
Select table row 922,,Senator Chuchi - Voice for the Voiceless (Serialized),Foil,Near Mint,Uncommon,1125,$99.99,Quantity:1123456789Add To Cart
Select table row 923,,Senator's Aide,Normal,Condition:Near MintNear MintLightly Played,Common,108/264,$0.09,Quantity:1123456789Add To Cart
Select table row 924,,Senator's Aide (Foil),Foil,Near Mint,Common,618,$0.10,Quantity:1123456789Add To Cart
Select table row 925,,Senator's Aide (Hyperspace Foil),Foil,Near Mint,Common,864,$0.27,Quantity:1123456789Add To Cart
Select table row 926,,Senator's Aide (Hyperspace),Normal,Near Mint,Common,372,$0.34,Quantity:1123456789Add To Cart
Select table row 927,,Shadow Crawler,Normal,Near Mint,Common,121/264,$0.11,Quantity:1123456789Add To Cart
Select table row 928,,Shadow Crawler (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,631,$0.20,Quantity:1123456789Add To Cart
Select table row 929,,Shadow Crawler (Hyperspace Foil),Foil,Near Mint,Common,877,$0.17,Quantity:1123456789Add To Cart
Select table row 930,,Shadow Crawler (Hyperspace),Normal,Near Mint,Common,385,$0.25,Quantity:1123456789Add To Cart
Select table row 931,,Sith Assassin,Normal,Near Mint,Common,238/264,$0.13,Quantity:1123456789Add To Cart
Select table row 932,,Sith Assassin (Foil),Foil,Near Mint,Common,748,$0.22,Quantity:1123456789Add To Cart
Select table row 933,,Sith Assassin (Hyperspace Foil),Foil,Near Mint,Common,994,$0.42,Quantity:1123456789Add To Cart
Select table row 934,,Sith Assassin (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,502,$0.46,Quantity:1123456789Add To Cart
Select table row 935,,Skyhopper Canyon Runner,Normal,Condition:Near MintNear MintLightly Played,Common,214/264,$0.11,Quantity:1123456789Add To Cart
Select table row 936,,Skyhopper Canyon Runner (Foil),Foil,Near Mint,Common,724,$0.12,Quantity:1123456789Add To Cart
Select table row 937,,Skyhopper Canyon Runner (Hyperspace Foil),Foil,Near Mint,Common,970,$0.34,Quantity:1123456789Add To Cart
Select table row 938,,Skyhopper Canyon Runner (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,478,$0.20,Quantity:1123456789Add To Cart
Select table row 939,,Sly Moore - Cipher in the Dark,Normal,Near Mint,Common,14/264,$0.07,Quantity:1123456789Add To Cart
Select table row 940,,Sly Moore - Cipher in the Dark (Hyperspace),Normal,Near Mint,Common,278,$0.20,Quantity:1123456789Add To Cart
Select table row 941,,Sly Moore - Cipher in the Dark (Showcase),Foil,Near Mint,Common,1034,$62.85,Quantity:1123456789Add To Cart
Select table row 942,,Sly Moore - Witness to Power,Normal,Near Mint,Uncommon,33/264,$0.12,Quantity:1123456789Add To Cart
Select table row 943,,Sly Moore - Witness to Power (Foil),Foil,Near Mint,Uncommon,543,$0.12,Quantity:1123456789Add To Cart
Select table row 944,,Sly Moore - Witness to Power (Hyperspace Foil),Foil,Near Mint,Uncommon,789,$0.48,Quantity:1123456789Add To Cart
Select table row 945,,Sly Moore - Witness to Power (Hyperspace),Normal,Near Mint,Uncommon,297,$0.25,Quantity:1123456789Add To Cart
Select table row 946,,Sly Moore - Witness to Power (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,1088,$3.19,Quantity:1123456789Add To Cart
Select table row 947,,Sly Moore - Witness to Power (Prestige),Normal,Near Mint,Uncommon,1045,$1.68,Quantity:1123456789Add To Cart
Select table row 948,,Sneaking Suspicion,Normal,Near Mint,Common,226/264,$0.06,Quantity:1123456789Add To Cart
Select table row 949,,Sneaking Suspicion (Foil),Foil,Near Mint,Common,736,$0.12,Quantity:1123456789Add To Cart
Select table row 950,,Sneaking Suspicion (Hyperspace Foil),Foil,Near Mint,Common,982,$0.20,Quantity:1123456789Add To Cart
Select table row 951,,Sneaking Suspicion (Hyperspace),Normal,Near Mint,Common,490,$0.44,Quantity:1123456789Add To Cart
Select table row 952,,Soulless One - Swift and Agile,Normal,Condition:Near MintNear MintLightly Played,Uncommon,190/264,$0.21,Quantity:1123456789Add To Cart
Select table row 953,,Soulless One - Swift and Agile (Foil),Foil,Near Mint,Uncommon,700,$0.13,Quantity:1123456789Add To Cart
Select table row 954,,Soulless One - Swift and Agile (Hyperspace Foil),Foil,Near Mint,Uncommon,946,$0.29,Quantity:1123456789Add To Cart
Select table row 955,,Soulless One - Swift and Agile (Hyperspace),Normal,Near Mint,Uncommon,454,$0.30,Quantity:1123456789Add To Cart
Select table row 956,,Special Modifications,Normal,Near Mint,Rare,227/264,$0.31,Quantity:1123456789Add To Cart
Select table row 957,,Special Modifications (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,737,$0.47,Quantity:1123456789Add To Cart
Select table row 958,,Special Modifications (Hyperspace Foil),Foil,Near Mint,Rare,983,$1.08,Quantity:1123456789Add To Cart
Select table row 959,,Special Modifications (Hyperspace),Normal,Near Mint,Rare,491,$0.95,Quantity:1123456789Add To Cart
Select table row 960,,Spy,Normal,Near Mint,Common,T01,$0.98,Quantity:1123456789Add To Cart
Select table row 961,,Stolen Starpath Unit,Normal,Condition:Near MintNear MintLightly Played,Rare,210/264,$0.55,Quantity:1123456789Add To Cart
Select table row 962,,Stolen Starpath Unit (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,720,$0.41,Quantity:1123456789Add To Cart
Select table row 963,,Stolen Starpath Unit (Hyperspace Foil),Foil,Near Mint,Rare,966,$2.87,Quantity:1123456789Add To Cart
Select table row 964,,Stolen Starpath Unit (Hyperspace),Normal,Near Mint,Rare,474,$0.92,Quantity:1123456789Add To Cart
Select table row 965,,Strike Force X-Wing,Normal,Near Mint,Common,152/264,$0.08,Quantity:1123456789Add To Cart
Select table row 966,,Strike Force X-Wing (Foil),Foil,Near Mint,Common,662,$0.24,Quantity:1123456789Add To Cart
Select table row 967,,Strike Force X-Wing (Hyperspace Foil),Foil,Near Mint,Common,908,$0.33,Quantity:1123456789Add To Cart
Select table row 968,,Strike Force X-Wing (Hyperspace),Normal,Near Mint,Common,416,$0.24,Quantity:1123456789Add To Cart
Select table row 969,,Sudden Ferocity,Normal,Condition:Near MintNear MintLightly Played,Common,176/264,$0.31,Quantity:1123456789Add To Cart
Select table row 970,,Sudden Ferocity (Foil),Foil,Condition:Near MintNear MintLightly Played,Common,686,$0.32,Quantity:1123456789Add To Cart
Select table row 971,,Sudden Ferocity (Hyperspace Foil),Foil,Near Mint,Common,932,$2.02,Quantity:1123456789Add To Cart
Select table row 972,,Sudden Ferocity (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Common,440,$1.60,Quantity:1123456789Add To Cart
Select table row 973,,Supreme Council Aide,Normal,Near Mint,Common,237/264,$0.11,Quantity:1123456789Add To Cart
Select table row 974,,Supreme Council Aide (Foil),Foil,Near Mint,Common,747,$0.10,Quantity:1123456789Add To Cart
Select table row 975,,Supreme Council Aide (Hyperspace Foil),Foil,Near Mint,Common,993,$0.27,Quantity:1123456789Add To Cart
Select table row 976,,Supreme Council Aide (Hyperspace),Normal,Near Mint,Common,501,$0.20,Quantity:1123456789Add To Cart
Select table row 977,,Synara San - Harboring a Secret,Normal,Condition:Near MintNear MintLightly Played,Legendary,225/264,$0.74,Quantity:1123456789Add To Cart
Select table row 978,,Synara San - Harboring a Secret (Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,735,$0.58,Quantity:1123456789Add To Cart
Select table row 979,,Synara San - Harboring a Secret (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,981,$1.02,Quantity:1123456789Add To Cart
Select table row 980,,Synara San - Harboring a Secret (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Legendary,489,$1.98,Quantity:1123456789Add To Cart
Select table row 981,,Synara San - Harboring a Secret (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Legendary,1124,$3.13,Quantity:1123456789Add To Cart
Select table row 982,,Synara San - Harboring a Secret (Prestige),Normal,Condition:Near MintNear MintLightly Played,Legendary,1081,$1.38,Quantity:1123456789Add To Cart
Select table row 983,,Syril Karn - Where Is He?,Normal,Condition:Near MintNear MintLightly Played,Rare,133/264,$1.46,Quantity:1123456789Add To Cart
Select table row 984,,Syril Karn - Where Is He? (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,643,$0.82,Quantity:1123456789Add To Cart
Select table row 985,,Syril Karn - Where Is He? (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,889,$5.19,Quantity:1123456789Add To Cart
Select table row 986,,Syril Karn - Where Is He? (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,397,$2.28,Quantity:1123456789Add To Cart
Select table row 987,,Syril Karn - Where Is He? (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1094,$7.04,Quantity:1123456789Add To Cart
Select table row 988,,Syril Karn - Where Is He? (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1051,$3.69,Quantity:1123456789Add To Cart
Select table row 989,,Tala Durith - I Can Get You Inside,Normal,Condition:Near MintNear MintLightly Played,Rare,203/264,$0.45,Quantity:1123456789Add To Cart
Select table row 990,,Tala Durith - I Can Get You Inside (Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,713,$0.31,Quantity:1123456789Add To Cart
Select table row 991,,Tala Durith - I Can Get You Inside (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,959,$0.66,Quantity:1123456789Add To Cart
Select table row 992,,Tala Durith - I Can Get You Inside (Hyperspace),Normal,Condition:Near MintNear MintLightly Played,Rare,467,$1.11,Quantity:1123456789Add To Cart
Select table row 993,,Tala Durith - I Can Get You Inside (Prestige Foil),Foil,Condition:Near MintNear MintLightly Played,Rare,1108,$3.17,Quantity:1123456789Add To Cart
Select table row 994,,Tala Durith - I Can Get You Inside (Prestige),Normal,Condition:Near MintNear MintLightly Played,Rare,1065,$0.95,Quantity:1123456789Add To Cart
Select table row 995,,Taylander Shuttle,Normal,Condition:Near MintNear MintLightly Played,Uncommon,115/264,$0.10,Quantity:1123456789Add To Cart
Select table row 996,,Taylander Shuttle (Foil),Foil,Near Mint,Uncommon,625,$0.13,Quantity:1123456789Add To Cart
Select table row 997,,Taylander Shuttle (Hyperspace Foil),Foil,Condition:Near MintNear MintLightly Played,Uncommon,871,$0.23,Quantity:1123456789Add To Cart
Select table row 998,,Taylander Shuttle (Hyperspace),Normal,Near Mint,Uncommon,379,$0.20,Quantity:1123456789Add To Cart
Select table row 999,,Tempest Assault,Normal,Near Mint,Uncommon,144/264,$0.14,Quantity:1123456789Add To Cart
Select table row 1000,,Tempest Assault (Foil),Foil,Near Mint,Uncommon,654,$0.10,Quantity:1123456789Add To Cart
Select table row 1001,,Tempest Assault (Hyperspace Foil),Foil,Near Mint,Uncommon,900,$0.32,Quantity:1123456789Add To Cart
Select table row 1002,,Tempest Assault (Hyperspace),Normal,Near Mint,Uncommon,408,$0.38,Quantity:1123456789Add To Cart
Select table row 1003,,The Chancellor's Shuttle - Grim Harbinger,Normal,Near Mint,Special,27/264,$1.86,Quantity:1123456789Add To Cart
Select table row 1004,,The Chancellor's Shuttle - Grim Harbinger (Foil),Foil,Near Mint,Special,537,$0.23,Quantity:1123456789Add To Cart
